name	category	source_db_name	source_db_version
ENSEMBL:ENSG00000075043	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000176393	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000004939	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000105737	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000164039	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000116183	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000103160	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000105855	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000125388	DRUGGABLE GENOME	RussLampel	26-Jul-11
DAXX	TRANSCRIPTION FACTOR	Pharos	5-Jun-23
DDR2	KINASE	Pharos	5-Jun-23
DDR2	TRANSCRIPTION FACTOR	Pharos	5-Jun-23
ENSEMBL:ENSG00000130957	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000149177	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000153208	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000165862	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000180090	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000197561	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000169604	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000083067	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000111424	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000087076	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000168158	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000131375	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000156709	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000143198	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000196549	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000174417	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000177400	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000186119	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000119899	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000174837	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000175509	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000196703	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000161638	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000151792	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000165458	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000153956	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000171960	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000165762	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000122912	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000182885	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000133083	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000174930	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000126903	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000153898	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000197790	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000177476	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000107643	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000197428	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000163536	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000165304	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000171505	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000122547	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000151292	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000178055	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000125384	DRUGGABLE GENOME	RussLampel	26-Jul-11
NDUFB9	ENZYME	Pharos	5-Jun-23
ENSEMBL:ENSG00000181023	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000142168	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000163873	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000101986	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000127249	DRUGGABLE GENOME	RussLampel	26-Jul-11
DRAP1	TRANSCRIPTION FACTOR	Pharos	5-Jun-23
RLIM	TRANSCRIPTION FACTOR	Pharos	5-Jun-23
EEF1A1	TRANSCRIPTION FACTOR	Pharos	5-Jun-23
ENSEMBL:ENSG00000100504	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000065923	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000141337	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000066230	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000089022	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000166368	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000069206	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENG	TRANSCRIPTION FACTOR	Pharos	5-Jun-23
EDRF1	TRANSCRIPTION FACTOR	Pharos	5-Jun-23
EHF	KINASE	Pharos	5-Jun-23
EHF	TRANSCRIPTION FACTOR	Pharos	5-Jun-23
FOXC2	TRANSCRIPTION FACTOR	Pharos	5-Jun-23
CAMK2A	SERINE THREONINE KINASE	GO	5-Jun-23
CAMK2A	KINASE	GO	5-Jun-23
ACVRL1	CELL SURFACE	GO	5-Jun-23
ACVRL1	SERINE THREONINE KINASE	GO	5-Jun-23
ACVRL1	KINASE	GO	5-Jun-23
PMS2P1	KINASE	GO	5-Jun-23
PRPS1L1	KINASE	GO	5-Jun-23
MTOR	SERINE THREONINE KINASE	GO	5-Jun-23
MTOR	KINASE	GO	5-Jun-23
MASTL	TUMOR SUPPRESSOR	GO	5-Jun-23
MASTL	SERINE THREONINE KINASE	GO	5-Jun-23
MASTL	KINASE	GO	5-Jun-23
TRRAP	TUMOR SUPPRESSOR	GO	5-Jun-23
TRRAP	DNA REPAIR	GO	5-Jun-23
TRRAP	KINASE	GO	5-Jun-23
PRPS2	KINASE	GO	5-Jun-23
PKMYT1	SERINE THREONINE KINASE	GO	5-Jun-23
PKMYT1	KINASE	GO	5-Jun-23
PRKD1	SERINE THREONINE KINASE	GO	5-Jun-23
PRKD1	KINASE	GO	5-Jun-23
FLT3	TYROSINE KINASE	GO	5-Jun-23
ERBB2	TYROSINE KINASE	GO	5-Jun-23
PBK	SERINE THREONINE KINASE	GO	5-Jun-23
PBK	TYROSINE KINASE	GO	5-Jun-23
TTBK1	SERINE THREONINE KINASE	GO	5-Jun-23
TTBK1	TYROSINE KINASE	GO	5-Jun-23
TNK2	SERINE THREONINE KINASE	GO	5-Jun-23
TNK2	TYROSINE KINASE	GO	5-Jun-23
AXL	CELL SURFACE	GO	5-Jun-23
AXL	TYROSINE KINASE	GO	5-Jun-23
JAK3	TYROSINE KINASE	GO	5-Jun-23
CSF1R	CELL SURFACE	GO	5-Jun-23
CSF1R	TYROSINE KINASE	GO	5-Jun-23
LTK	TYROSINE KINASE	GO	5-Jun-23
MATK	TYROSINE KINASE	GO	5-Jun-23
PTK6	TYROSINE KINASE	GO	5-Jun-23
PTK2	TYROSINE KINASE	GO	5-Jun-23
TANK	SERINE THREONINE KINASE	GO	5-Jun-23
WNK1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
WNK1	SERINE THREONINE KINASE	GO	5-Jun-23
PRKCH	SERINE THREONINE KINASE	GO	5-Jun-23
ACVR1B	CELL SURFACE	GO	5-Jun-23
ACVR1B	SERINE THREONINE KINASE	GO	5-Jun-23
ADCK1	SERINE THREONINE KINASE	GO	5-Jun-23
PPM1D	SERINE THREONINE KINASE	GO	5-Jun-23
MAPK7	SERINE THREONINE KINASE	GO	5-Jun-23
RIOK2	SERINE THREONINE KINASE	GO	5-Jun-23
TSSK3	SERINE THREONINE KINASE	GO	5-Jun-23
STK32B	SERINE THREONINE KINASE	GO	5-Jun-23
CSNK1G1	SERINE THREONINE KINASE	GO	5-Jun-23
MAP4K2	SERINE THREONINE KINASE	GO	5-Jun-23
PRKCG	SERINE THREONINE KINASE	GO	5-Jun-23
ADCK2	SERINE THREONINE KINASE	GO	5-Jun-23
MAPK8	SERINE THREONINE KINASE	GO	5-Jun-23
MINK1	SERINE THREONINE KINASE	GO	5-Jun-23
STK17A	SERINE THREONINE KINASE	GO	5-Jun-23
KSR2	SERINE THREONINE KINASE	GO	5-Jun-23
NEK2	SERINE THREONINE KINASE	GO	5-Jun-23
CSNK1A1	SERINE THREONINE KINASE	GO	5-Jun-23
BMPR1A	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
BMPR1A	SERINE THREONINE KINASE	GO	5-Jun-23
MAPK11	SERINE THREONINE KINASE	GO	5-Jun-23
AKT2	TUMOR SUPPRESSOR	GO	5-Jun-23
AKT2	SERINE THREONINE KINASE	GO	5-Jun-23
PAK4	SERINE THREONINE KINASE	GO	5-Jun-23
TBK1	SERINE THREONINE KINASE	GO	5-Jun-23
MAPK3	SERINE THREONINE KINASE	GO	5-Jun-23
MAST1	SERINE THREONINE KINASE	GO	5-Jun-23
MAPK14	SERINE THREONINE KINASE	GO	5-Jun-23
PAK3	SERINE THREONINE KINASE	GO	5-Jun-23
AURKC	HISTONE MODIFICATION	GO	5-Jun-23
AURKC	SERINE THREONINE KINASE	GO	5-Jun-23
NUAK1	SERINE THREONINE KINASE	GO	5-Jun-23
MAK	SERINE THREONINE KINASE	GO	5-Jun-23
STK38	SERINE THREONINE KINASE	GO	5-Jun-23
STK25	SERINE THREONINE KINASE	GO	5-Jun-23
BMPR1B	SERINE THREONINE KINASE	GO	5-Jun-23
TTBK2	SERINE THREONINE KINASE	GO	5-Jun-23
PSKH2	SERINE THREONINE KINASE	GO	5-Jun-23
STK16	SERINE THREONINE KINASE	GO	5-Jun-23
STK24	SERINE THREONINE KINASE	GO	5-Jun-23
CSNK1A1L	SERINE THREONINE KINASE	GO	5-Jun-23
MTM1	PROTEIN PHOSPHATASE	GO	5-Jun-23
DUSP16	PROTEIN PHOSPHATASE	GO	5-Jun-23
PTPA	PROTEIN PHOSPHATASE	GO	5-Jun-23
CTDP1	PROTEIN PHOSPHATASE	GO	5-Jun-23
CDC25A	PROTEIN PHOSPHATASE	GO	5-Jun-23
OR6C3	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
GPR161	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
TAS2R3	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
CELSR3	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
GPR88	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR2B2	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
QRFPR	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR2A5	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
GPR37	CELL SURFACE	GO	5-Jun-23
GPR37	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
GPR50	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
GPR174	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OPN1LW	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR11A1	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR6C6	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
GPR141	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
GPR85	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
SLC39A9	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
RRH	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
TAAR3P	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR51C1P	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR4M2B	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR14I1	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
GHSR	CELL SURFACE	GO	5-Jun-23
GHSR	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR4D6	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR2A25	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
TAS1R1	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR51E1	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
C5AR1	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
GPR148	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR6C65	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
FFAR4	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR5B17	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR4N2	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR4K17	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR4S1	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR4F17	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
NTSR1	CELL SURFACE	GO	5-Jun-23
NTSR1	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR4C3	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR1J4	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR2A12	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR2Y1	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR2L5	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR2T33	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
AR	NUCLEAR HORMONE RECEPTOR	GO	5-Jun-23
AR	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
MTNR1B	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
FZD10	CELL SURFACE	GO	5-Jun-23
FZD10	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR10J5	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR2G3	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR2AJ1	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR3A1	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR12D3	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
ADGRL2	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR52Z1P	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR51E2	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR10A5	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR2A2	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
SSTR3	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR5H8	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
PRLHR	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
GPR157	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR52E8	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR2T5	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
ADORA2B	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR12D2	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
MRGPRD	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
GRM5	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
GRM8	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR4D1	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR7D2	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OPN3	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR10D3	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR13D1	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR52I2	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR52E5	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR5B3	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR4K15	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR13A1	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR5M9	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR11H2	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR10G7	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR4D5	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR4P4	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR5L1	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR52E2	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR4D10	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR56A1	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
OR8B12	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
GPR158	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
TAS2R50	G PROTEIN COUPLED RECEPTOR	GO	5-Jun-23
ADAM9	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ADAM9	CELL SURFACE	GO	5-Jun-23
ADAM9	NEUTRAL ZINC METALLOPEPTIDASE	GO	5-Jun-23
PAPPA2	NEUTRAL ZINC METALLOPEPTIDASE	GO	5-Jun-23
ADAM2	CELL SURFACE	GO	5-Jun-23
ADAM2	NEUTRAL ZINC METALLOPEPTIDASE	GO	5-Jun-23
ADAM12	NEUTRAL ZINC METALLOPEPTIDASE	GO	5-Jun-23
ADAMTS4	PROTEASE	GO	5-Jun-23
ADAMTS4	NEUTRAL ZINC METALLOPEPTIDASE	GO	5-Jun-23
ADAM17	PROTEASE	GO	5-Jun-23
ADAM17	CELL SURFACE	GO	5-Jun-23
ADAM17	NEUTRAL ZINC METALLOPEPTIDASE	GO	5-Jun-23
ABCA9	ABC TRANSPORTER	GO	5-Jun-23
RALBP1	ABC TRANSPORTER	GO	5-Jun-23
ABCA6	ABC TRANSPORTER	GO	5-Jun-23
ABCB9	ABC TRANSPORTER	GO	5-Jun-23
ERVK-18	DNA REPAIR	GO	5-Jun-23
ERVK-18	RNA DIRECTED DNA POLYMERASE	GO	5-Jun-23
ERVK-9	RNA DIRECTED DNA POLYMERASE	GO	5-Jun-23
TMEM184B	TRANSPORTER	GO	5-Jun-23
SLC9C1	ION CHANNEL	GO	5-Jun-23
NR1H4	NUCLEAR HORMONE RECEPTOR	GO	5-Jun-23
NR1H2	NUCLEAR HORMONE RECEPTOR	GO	5-Jun-23
NR1I2	TRANSCRIPTION FACTOR COMPLEX	GO	5-Jun-23
NR1I2	NUCLEAR HORMONE RECEPTOR	GO	5-Jun-23
RARA	TRANSCRIPTION FACTOR COMPLEX	GO	5-Jun-23
RARA	NUCLEAR HORMONE RECEPTOR	GO	5-Jun-23
NR2F6	NUCLEAR HORMONE RECEPTOR	GO	5-Jun-23
NR1D1	NUCLEAR HORMONE RECEPTOR	GO	5-Jun-23
NR2C2	NUCLEAR HORMONE RECEPTOR	GO	5-Jun-23
ABHD12	PHOSPHOLIPASE	GO	5-Jun-23
PLBD1	PHOSPHOLIPASE	GO	5-Jun-23
A2ML1	PROTEASE INHIBITOR	GO	5-Jun-23
OPRPN	PROTEASE INHIBITOR	GO	5-Jun-23
TIMP2	PROTEASE INHIBITOR	GO	5-Jun-23
NOP53	TUMOR SUPPRESSOR	GO	5-Jun-23
NOP53	DNA REPAIR	GO	5-Jun-23
CHAF1A	DNA REPAIR	GO	5-Jun-23
FOXE1	TRANSCRIPTION FACTOR	Pharos	5-Jun-23
MMS19	DNA REPAIR	GO	5-Jun-23
ETAA1	DNA REPAIR	GO	5-Jun-23
TDP1	DNA REPAIR	GO	5-Jun-23
GADD45A	TUMOR SUPPRESSOR	GO	5-Jun-23
GADD45A	DNA REPAIR	GO	5-Jun-23
USP28	DNA REPAIR	GO	5-Jun-23
ENDOV	DNA REPAIR	GO	5-Jun-23
BCCIP	DNA REPAIR	GO	5-Jun-23
EMSY	DNA REPAIR	GO	5-Jun-23
RAD18	DNA REPAIR	GO	5-Jun-23
RAD50	DNA REPAIR	GO	5-Jun-23
TICRR	DNA REPAIR	GO	5-Jun-23
ATRIP	DNA REPAIR	GO	5-Jun-23
NPM1	DNA REPAIR	GO	5-Jun-23
UBE2B	DNA REPAIR	GO	5-Jun-23
NFRKB	TUMOR SUPPRESSOR	GO	5-Jun-23
NFRKB	DNA REPAIR	GO	5-Jun-23
UBE2W	DNA REPAIR	GO	5-Jun-23
MCRS1	TUMOR SUPPRESSOR	GO	5-Jun-23
MCRS1	DNA REPAIR	GO	5-Jun-23
NABP1	DNA REPAIR	GO	5-Jun-23
SMC1A	DNA REPAIR	GO	5-Jun-23
RUVBL1	TUMOR SUPPRESSOR	GO	5-Jun-23
RUVBL1	DNA REPAIR	GO	5-Jun-23
FOXM1	TUMOR SUPPRESSOR	GO	5-Jun-23
FOXM1	DNA REPAIR	GO	5-Jun-23
FZR1	DNA REPAIR	GO	5-Jun-23
FH	DNA REPAIR	GO	5-Jun-23
EP400	TUMOR SUPPRESSOR	GO	5-Jun-23
EP400	DNA REPAIR	GO	5-Jun-23
DMAP1	TUMOR SUPPRESSOR	GO	5-Jun-23
DMAP1	DNA REPAIR	GO	5-Jun-23
MEN1	DNA REPAIR	GO	5-Jun-23
SHLD2	DNA REPAIR	GO	5-Jun-23
RAD51D	TUMOR SUPPRESSOR	GO	5-Jun-23
RAD51D	DNA REPAIR	GO	5-Jun-23
APEX1	TRANSCRIPTION FACTOR COMPLEX	GO	5-Jun-23
APEX1	DNA REPAIR	GO	5-Jun-23
DLG4	CELL SURFACE	GO	5-Jun-23
HSPA5	CELL SURFACE	GO	5-Jun-23
AVPR1A	CELL SURFACE	GO	5-Jun-23
DPP4	CELL SURFACE	GO	5-Jun-23
CD74	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD74	CELL SURFACE	GO	5-Jun-23
CLSTN1	CELL SURFACE	GO	5-Jun-23
PSG6	CELL SURFACE	GO	5-Jun-23
ITGAD	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ITGAD	CELL SURFACE	GO	5-Jun-23
PLAUR	CELL SURFACE	GO	5-Jun-23
HLA-DRB1	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
HLA-DRB1	CELL SURFACE	GO	5-Jun-23
SRPX2	CELL SURFACE	GO	5-Jun-23
PKD1	TUMOR SUPPRESSOR	GO	5-Jun-23
PKD1	CELL SURFACE	GO	5-Jun-23
LRFN3	CELL SURFACE	GO	5-Jun-23
PDIA4	CELL SURFACE	GO	5-Jun-23
ASIC1	CELL SURFACE	GO	5-Jun-23
PLXNB2	CELL SURFACE	GO	5-Jun-23
VAMP5	CELL SURFACE	GO	5-Jun-23
DCBLD2	CELL SURFACE	GO	5-Jun-23
ITGB3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ITGB3	CELL SURFACE	GO	5-Jun-23
LILRA5	CELL SURFACE	GO	5-Jun-23
ALPP	CELL SURFACE	GO	5-Jun-23
KCNK2	CELL SURFACE	GO	5-Jun-23
CEACAM19	CELL SURFACE	GO	5-Jun-23
SLITRK6	CELL SURFACE	GO	5-Jun-23
SLC26A9	CELL SURFACE	GO	5-Jun-23
F3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
F3	CELL SURFACE	GO	5-Jun-23
PLA2G1B	CELL SURFACE	GO	5-Jun-23
ITGA5	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ITGA5	CELL SURFACE	GO	5-Jun-23
HLA-H	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
HLA-H	CELL SURFACE	GO	5-Jun-23
ITGB6	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
ITGB6	CELL SURFACE	GO	5-Jun-23
PVR	CELL SURFACE	GO	5-Jun-23
ERP29	CELL SURFACE	GO	5-Jun-23
PKD1L3	CELL SURFACE	GO	5-Jun-23
ITGB5	CELL SURFACE	GO	5-Jun-23
CACNG2	CELL SURFACE	GO	5-Jun-23
SLC3A2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
SLC3A2	CELL SURFACE	GO	5-Jun-23
STRC	CELL SURFACE	GO	5-Jun-23
UNC5D	CELL SURFACE	GO	5-Jun-23
MBL2	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
MBL2	CELL SURFACE	GO	5-Jun-23
TNFRSF4	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
TNFRSF4	CELL SURFACE	GO	5-Jun-23
CDH5	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CDH5	CELL SURFACE	GO	5-Jun-23
CD8B	CELL SURFACE	GO	5-Jun-23
NOTCH4	CELL SURFACE	GO	5-Jun-23
APOA4	CELL SURFACE	GO	5-Jun-23
KRT10	CELL SURFACE	GO	5-Jun-23
LAYN	CELL SURFACE	GO	5-Jun-23
CFC1	CELL SURFACE	GO	5-Jun-23
ABCB11	CELL SURFACE	GO	5-Jun-23
KCNN2	CELL SURFACE	GO	5-Jun-23
CD1D	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CD1D	CELL SURFACE	GO	5-Jun-23
RTP1	CELL SURFACE	GO	5-Jun-23
EGFL7	CELL SURFACE	GO	5-Jun-23
ATP5F1A	CELL SURFACE	GO	5-Jun-23
L1CAM	CELL SURFACE	GO	5-Jun-23
SLAMF8	CELL SURFACE	GO	5-Jun-23
ELSPBP1	CELL SURFACE	GO	5-Jun-23
KCNQ3	CELL SURFACE	GO	5-Jun-23
CXCR3	EXTERNAL SIDE OF PLASMA MEMBRANE	GO	5-Jun-23
CXCR3	CELL SURFACE	GO	5-Jun-23
LRFN2	CELL SURFACE	GO	5-Jun-23
BMP2	GROWTH FACTOR	GO	5-Jun-23
BMP2	CELL SURFACE	GO	5-Jun-23
PCSK6	CELL SURFACE	GO	5-Jun-23
LAMP3	CELL SURFACE	GO	5-Jun-23
LGALS3	CELL SURFACE	GO	5-Jun-23
FAM234A	CELL SURFACE	GO	5-Jun-23
TPO	CELL SURFACE	GO	5-Jun-23
MRC1	CELL SURFACE	GO	5-Jun-23
